,da_last_name,start year,left office,female,black,county,university,1977,1978,1980,1981,1982,1983,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,DA_name
23,Sharkey,1997.0,2009.0,0,0,Cattaraugus,buffalo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Edward M. Sharkey
24,Sharkey,1997.0,2009.0,0,0,Cattaraugus,buffalo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,EDWARD M. SHARKEY
25,Vargason,1995.0,2003.0,0,0,Cayuga,syracuse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,James B. Vargason
26,Vargason,1995.0,2003.0,0,0,Cayuga,syracuse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,JAMES B. VARGASON
27,Foley,2005.0,,0,0,Chautauqua,vermont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,David W. Foley
28,Subjack,1993.0,2005.0,0,0,Chautauqua,illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JAMES P. SUBJACK
29,Wetmore,2007.0,,0,0,Chemung,albany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Weeden A. Wetmore
30,Trice,2000.0,2007.0,0,0,Chemung,syracuse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,John R. Trice
31,Trice,2000.0,2007.0,0,0,Chemung,syracuse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,John F. Trice
32,Trice,2000.0,2007.0,0,0,Chemung,syracuse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Christina Bruher
33,McBride,1999.0,,0,0,Chenango,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,Joseph A. McBride
34,Wylie,2005.0,,0,0,Clinton,creighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Andrew J. Wylie
35,Czajka,2011.0,,0,0,Columbia,westernnewengland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Paul Czajka
36,Czajka,1987.0,1995.0,0,0,Columbia,westernnewengland,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Paul Czajka
37,Cozzolino,1995.0,2011.0,1,0,Columbia,westernnewengland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Beth G. Cozzolino
38,Cozzolino,1995.0,2011.0,1,0,Columbia,westernnewengland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Beth C. Cozzolino
39,Cozzolino,1995.0,2011.0,1,0,Columbia,westernnewengland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Charles E. Inman
40,Suben,2008.0,,0,0,Cortland,fordham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Mark D. Suben
41,Hartnett,2004.0,2008.0,0,0,Cortland,westernnewengland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,David S. Hartnett
42,Hartnett,2004.0,2008.0,0,0,Cortland,westernnewengland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Davis S. Hartnett
43,Hartnett,2004.0,2008.0,0,0,Cortland,westernnewengland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,David Hartnett
44,Hartnett,2004.0,2008.0,0,0,Cortland,westernnewengland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,James P. Maxwell
45,Hubbard,2015.0,,0,0,Delaware,newengland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,John L. Hubbard
46,Northrup,,2015.0,0,0,Delaware,albany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Richard D. Northrup Jr.
47,Northrup,,2015.0,0,0,Delaware,albany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"Richard D. Northrup, Jr."
48,Grady,1983.0,,0,0,Dutchess,nyu,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,William V. Grady
49,Sedita,2008.0,,0,0,Erie,buffalo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Frank A. Sedita, III"
50,Sedita,2008.0,,0,0,Erie,buffalo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Frank A. Sedita, Iii"
51,Sprague,2009.0,,1,0,Essex,albany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Kristy L. Sprague
52,Garcia,2005.0,2009.0,1,0,Essex,albany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Julie A. Garcia
53,Garcia,2005.0,2009.0,1,0,Essex,albany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Julia A. Garcia
54,Garcia,2005.0,2009.0,1,0,Essex,albany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Michael P. Langey
55,Carriero,2015.0,,0,0,Franklin,albany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Craig P. Carriero
56,MacNeill,2014.0,2015.0,0,0,Franklin,washburn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Glenn MacNeill
57,MacNeill,2014.0,2015.0,0,0,Franklin,washburn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Paul L. Howard Jr.
58,Champagne,2002.0,2014.0,0,0,Franklin,newhampshire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"Derek P. Champagne, Franklin County"
59,Champagne,2002.0,2014.0,0,0,Franklin,newhampshire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Derek P. Champagne
60,Brown,2015.0,,0,0,Fulton,westernnewengland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Richard A. Brown
61,Brown,1991.0,,0,0,Queens,nyu,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,Richard A. Brown
62,Brown,2015.0,,0,0,Fulton,westernnewengland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Craig Stephen Brown
63,Brown,1991.0,,0,0,Queens,nyu,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,Craig Stephen Brown
64,Brown,2015.0,,0,0,Fulton,westernnewengland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Chad W. Brown
65,Brown,1991.0,,0,0,Queens,nyu,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,Chad W. Brown
66,Sira,2002.0,2015.0,1,0,Fulton,albany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louise K. Sira
67,Sira,2002.0,2015.0,1,0,Fulton,albany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louis K. Sira
68,Friedman,1997.0,,0,0,Genesee,buffalo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,Lawrence Friedman
69,Friedman,1997.0,,0,0,Genesee,buffalo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,LAWRENCE FRIEDMAN
70,Stanzione,2014.0,,0,0,Greene,westernnewengland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joseph Stanzione
71,Bucca,2013.0,2013.0,0,0,Greene,albany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Charles O. Bucca
72,Wilhelm,1999.0,2013.0,0,0,Greene,albany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Terry J. Wilhelm
73,Purdue,2011.0,,1,0,Hamilton,rutgers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Marsha K. Purdue
74,Curry,1992.0,,0,0,Hamilton,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,James T. Curry
75,Carpenter,2012.0,,0,0,Herkimer,pepperdine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Jeffrey S. Carpenter
76,Carpenter,2012.0,,0,0,Herkimer,pepperdine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Jeffrey S. Carpenter, Assistant"
77,Crandall,2002.0,2011.0,0,0,Herkimer,albany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"John H. Crandall, Sr."
78,Crandall,2002.0,2011.0,0,0,Herkimer,albany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,John H. Crandall
79,Crandall,2002.0,2011.0,0,0,Herkimer,albany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"JOHN H. CRANDALL, SR."
80,Intschert,1999.0,,1,0,Jefferson,buffalo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,Cindy F. Intschert
81,Intschert,1999.0,,1,0,Jefferson,buffalo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,CINDY F. INTSCHERT
82,Thompson,2013.0,,0,1,Kings,nyu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kenneth P. Thompson
83,Hynes,1989.0,2013.0,0,0,Kings,st.johns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,Charles J. Hynes
84,Moser,2007.0,,1,0,Lewis,syracuse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Leanne K. Moser
85,Young,1987.0,2007.0,0,0,Lewis,albany,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Michael F. Young
86,McCaffrey,2012.0,,0,0,Livingston,buffalo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Gregory J. McCaffrey
87,Moran,1993.0,2012.0,0,0,Livingston,syracuse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Thomas E. Moran
88,Moran,1993.0,2012.0,0,0,Livingston,syracuse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,THOMAS E. MORAN
89,Gabor,2008.0,,0,0,Madison,syracuse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,William G. Gabor
90,Gabor,2008.0,,0,0,Madison,syracuse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Willam G. Gabor
91,Aumell,2008.0,2008.0,0,0,Madison,syracuse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Jeffrey A. Aumell
92,Cerio,1989.0,2007.0,0,0,Madison,buffalo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Donald F. Cerio Jr.
93,Doorley,2011.0,,1,0,Monroe,syracuse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Sandra Doorley
94,Doorley,2011.0,,1,0,Monroe,syracuse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Sandra J. Doorley
95,Doorley,2011.0,,1,0,Monroe,syracuse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SANDRA DOORLEY
96,Green,2003.0,2011.0,0,0,Monroe,westernnewengland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Michael C. Green
97,Green,2003.0,2011.0,0,0,Monroe,westernnewengland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MICHAEL C. GREEN
98,Green,2003.0,2011.0,0,0,Monroe,westernnewengland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Edward J. Nowak
99,Relin,1983.0,2003.0,0,0,Monroe,buffalo,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOWARD R. RELIN
100,Conboy,1996.0,,0,0,Montgomery,albany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,James E. Conboy
101,Singas,2015.0,,1,0,Nassau,fordham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Madeline Singas
102,Singas,2015.0,,1,0,Nassau,fordham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Madeline M. Singas
103,Rice,2005.0,2014.0,1,0,Nassau,touro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Kathleen M. Rice
104,Rice,2005.0,2014.0,1,0,Nassau,touro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"Mineola, N.Y."
105,Dillon,1973.0,2005.0,0,0,Nassau,fordham,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Denis Dillon
106,Vance,2009.0,,0,0,New York,georgetown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Cyrus R. Vance, Jr."
107,Vance,2009.0,,0,0,New York,georgetown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Cryus R. Vance, Jr."
108,Vance,2009.0,,0,0,New York,georgetown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Cyrus R. Vance Jr.
109,Vance,2009.0,,0,0,New York,georgetown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Cyrus, R. Vance, Jr."
110,Vance,2009.0,,0,0,New York,georgetown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Cyrus R. Vance
111,Vance,2009.0,,0,0,New York,georgetown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Cyrus R. Vance, Jr., District Attorney, New York (R. Vance, Jr."
112,Morgenthau,1974.0,2009.0,0,0,New York,yale,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Robert M. Morgenthau
113,Morgenthau,1974.0,2009.0,0,0,New York,yale,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Robert S. Morgenthau
114,Violante,2007.0,,0,0,Niagara,suffolk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Michael J. Violante
115,Murphy,1991.0,2007.0,0,0,Niagara,albany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,James A. Murphy III
116,Murphy,1982.0,2003.0,0,0,Richmond,harvard,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,James A. Murphy III
117,Murphy,1997.0,2014.0,0,0,Saratoga,pace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,James A. Murphy III
